"","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes"
"285",252,145,14000,533,10000,132014112,399651,12546,0,1331,102000000,2002,798,7.7,2.35,0
"286",232,174,0,9000,11000,261970615,387616,35672,1,858,100000000,2002,10000,7.4,2.35,0
"287",400,144,258,834,6000,167007184,470483,9125,1,2301,150000000,2006,1000,8,2.35,0
"288",230,119,13000,567,1000,180011740,177725,2776,0,1368,100000000,2001,658,5.7,2.35,0
"289",210,153,0,539,780,204843350,744891,2829,0,983,102000000,1991,604,8.5,2.35,13000
"290",357,140,0,1000,40000,97030725,230931,64599,1,585,100000000,2009,23000,7,2.35,0
"291",300,176,0,561,18000,130127620,324671,20354,0,458,100000000,2007,782,7.8,1.85,0
"292",94,141,0,618,2000,146282411,190439,4528,0,351,115000000,1994,1000,7.2,2.35,0
"293",267,106,12000,385,18000,65452312,149998,19906,1,285,100000000,2009,464,6.4,2.35,0
"294",180,98,80,708,22000,148383780,85531,24082,10,152,100000000,2010,713,5.5,1.85,0
"295",265,116,285,107,12000,119219978,189806,20233,2,316,100000000,2010,8000,6.7,2.35,16000
"296",81,115,55,383,1000,101228120,84424,3454,1,131,100000000,1996,773,6.1,2.35,0
"297",765,165,16000,265,29000,162804648,955174,40978,1,1193,100000000,2012,11000,8.5,2.35,199000
"298",80,91,21,542,2000,100117603,102933,4842,0,230,100000000,1996,700,6.9,1.78,0
"299",141,78,10,253,558,89296573,128285,2039,1,297,100000000,2000,452,7.3,1.66,0
"300",383,103,165,13000,26000,85017401,246803,57881,3,474,92000000,2012,13000,6.7,2.35,108000
"301",193,131,226,341,12000,173005002,255447,13679,0,692,100000000,2004,625,6.9,2.35,0
"302",170,104,14,203,3000,75030163,108076,4487,0,1690,100000000,2006,762,5.1,2.35,0
"303",333,101,0,279,925,77222184,87677,1738,0,388,100000000,2009,468,6.8,2.35,11000
"304",256,111,456,394,20000,34964818,39956,21393,4,186,150000000,2015,548,5.8,2.35,24000
"305",203,102,77,120,14000,107515297,85833,14552,2,113,100000000,2013,151,6.7,2.35,17000
"306",321,103,207,3000,40000,67631157,176598,55175,0,374,100000000,2010,11000,6,2.35,25000
"307",174,121,0,595,1000,66862068,89509,3903,0,524,83000000,1999,1000,5.7,2.35,2000
"308",166,143,380,452,29000,57366262,400292,33160,0,657,100000000,2006,3000,8,2.35,14000
"309",606,240,17000,4000,29000,116866727,780588,46057,3,1138,100000000,2013,11000,8.2,2.35,138000
"310",144,121,541,680,920,184031112,190786,2880,4,539,100000000,1995,710,5.4,1.85,0
"311",192,129,719,423,660,54700065,221521,2031,0,1049,105000000,1997,475,7.2,1.85,0
"312",511,172,670,1000,15000,27098580,284825,22686,5,828,102000000,2012,5000,7.5,2.35,124000
"313",188,101,0,577,2000,55673333,65785,4286,1,160,80000000,2010,653,7,2.35,16000
"314",212,87,26,566,827,40198710,87451,3144,0,660,100000000,2004,825,3.3,2.35,0
"315",245,101,420,467,12000,72660029,115687,16235,0,269,100000000,2014,3000,6,2.35,21000
"316",127,95,63,720,23000,38120554,71527,26940,0,217,140000000,2002,770,7.1,1.5,0
"317",167,102,52,526,8000,49392095,52029,10552,1,224,100000000,2009,735,5.4,1.85,0
"318",320,131,385,11000,26000,39292022,127258,52610,15,351,90000000,2014,13000,6.1,2.35,56000
"319",163,114,19,848,1000,28772222,33953,3962,1,163,105000000,2015,897,5.3,2.35,37000
"320",78,94,6,227,490,17010646,40751,1195,0,239,84000000,2005,294,2.2,1.85,881
"321",289,122,2000,571,26000,24985612,71782,28328,0,161,100000000,2015,911,7,1.85,27000
"322",66,95,31,683,3000,4411102,20295,6161,1,164,100000000,2002,695,3.8,1.85,416
"323",266,115,521,95,13000,35024475,110364,13761,1,261,100000000,2010,537,6.9,2.35,0
"324",208,88,20,36,144,130174897,27918,309,0,155,99000000,2015,42,7.2,1.85,33000
"325",97,110,342,393,623,10200000,18697,1722,0,263,10000000,1997,508,7.3,1.85,578
"326",202,130,208,591,12000,202007640,248045,15972,5,890,98000000,2001,3000,6.3,2.35,0
"327",233,216,17000,1000,29000,77679638,314033,47657,3,1166,100000000,2002,14000,7.5,2.35,0
"328",136,146,611,28,23000,9213,38690,23240,2,130,94000000,2011,196,7.6,2.35,13000
"329",154,85,9,970,12000,58867694,54077,25590,0,112,100000000,2007,11000,6.8,1.85,0
"330",169,93,0,465,11000,59475623,49739,13748,1,407,90000000,2004,2000,5.2,1.85,0
"331",200,152,0,557,2000,108638745,292022,4270,0,1103,92000000,2001,820,7.7,2.35,10000
"332",255,85,116,329,8000,86897182,106790,9271,0,177,95000000,2012,331,6.2,1.85,18000
"333",173,126,0,10000,14000,63540020,343274,39319,2,742,93000000,1997,13000,7.7,2.35,18000
"334",221,146,127,722,962,95328937,59581,4555,4,293,100000000,2010,740,4.3,1.85,0
"335",82,89,10,442,2000,50802661,58300,3372,1,139,95000000,2000,919,6.9,1.85,0
"336",233,88,20,916,22000,161317423,145321,25354,0,139,95000000,2012,1000,6.6,2.35,14000
"337",343,105,0,502,2000,201148159,103737,4671,1,322,95000000,2015,520,7,2.35,56000
"338",308,135,0,310,873,43982842,125109,2370,1,593,65000000,2009,560,6.7,2.35,16000
"339",301,100,475,799,1000,380838870,692482,5641,0,866,94000000,2003,939,8.2,1.85,11000
"340",328,192,0,416,5000,377019252,1215718,6434,2,3189,94000000,2003,857,8.9,2.35,16000
"341",294,172,0,857,16000,340478898,1100446,23052,1,2417,94000000,2002,5000,8.7,2.35,10000
"342",175,102,44,766,12000,17176900,54501,17098,4,154,95000000,2014,3000,5.5,2.35,16000
"343",199,100,165,240,11000,131144183,157016,12150,1,824,115000000,2001,509,5.7,2.35,0
"344",355,119,0,968,40000,23014504,172707,54031,1,462,100000000,2014,11000,6.3,2.35,37000
"345",198,92,394,527,693,181166115,219501,2574,0,1236,93000000,2001,595,5.9,1.85,0
"346",529,105,81,779,11000,176740650,403836,13118,0,646,93000000,2011,1000,7.6,2.35,47000
"347",198,107,70,330,770,71148699,68935,1614,0,125,90000000,2008,419,6.6,2.35,0
"348",412,101,212,476,13000,67344392,165618,15481,2,503,92000000,2013,787,5.3,1.85,66000
"349",106,137,102,877,2000,22406362,16832,5780,0,267,107000000,2004,973,6,2.35,701
"350",283,115,663,55,1000,261437578,479166,1901,0,815,92000000,2004,723,8,2.35,0
"351",61,124,212,810,1000,11000000,21102,3611,3,169,98000000,1995,903,5.6,2.35,1000
"352",217,118,0,1000,8000,88761720,141179,14024,0,419,95000000,2010,3000,5.9,2.35,9000
"353",175,98,188,602,10000,250147615,403014,12998,0,289,90000000,1997,826,7.3,1.85,0
"354",191,82,487,967,15000,245823397,385871,21275,2,515,90000000,1999,1000,7.9,1.85,0
"355",316,98,12000,1000,18000,81557479,149947,25780,1,326,100000000,2010,3000,6.8,2.35,18000
"356",127,90,420,141,191,226138454,160440,664,2,394,90000000,2001,165,6.6,2.35,0
"357",185,130,0,568,11000,155370362,98403,12890,0,683,100000000,2000,627,6.6,2.35,0
"358",191,90,97,56,622,124870275,152601,1227,1,156,100000000,2009,526,7,2.35,0
"359",188,94,107,117,835,196573705,166791,1258,0,132,90000000,2009,256,7,1.85,0
"360",362,114,0,423,3000,58229120,236421,5095,1,515,90000000,2013,806,7.3,2.35,70000
"361",181,94,368,466,13000,125305545,145350,15419,0,643,92000000,2000,1000,5.5,2.35,0
"362",352,151,17000,1000,29000,132373442,873649,45648,0,2054,90000000,2006,13000,8.5,2.35,29000
"363",143,88,7,484,2000,120618403,171792,4478,0,222,90000000,1998,500,7.5,1.66,12000
"364",308,121,0,918,21000,110416702,307539,23484,3,577,92000000,2008,1000,7,2.35,0
"365",517,158,21000,585,18000,102515793,330152,20388,1,632,90000000,2011,1000,7.8,2.35,54000
"366",148,128,323,489,13000,100012500,299258,14274,1,346,90000000,1995,559,7.6,2.35,0
"367",415,128,0,727,21000,209019489,477300,23996,3,621,90000000,2009,979,7.6,1.85,20000
"368",1,141,335,635,11000,NA,57,13379,2,1,NA,2016,745,6.1,2.35,0
"369",146,95,21,503,12000,84037039,72591,15237,0,289,120000000,2001,802,6.8,2.35,0
"370",70,92,12,1000,35000,85884815,9418,38450,0,53,90000000,2015,1000,5,1.85,0
"371",269,121,0,919,10000,83077470,183247,14165,0,440,75000000,2008,1000,7.1,1.85,0
"372",198,113,221,503,11000,100018837,156348,13446,0,380,90000000,2008,600,5.5,1.85,0
"373",253,106,0,1000,22000,78747585,89770,35367,0,342,88000000,2015,11000,5.6,2.35,39000
"374",281,146,14000,681,3000,78616689,238747,6217,0,2153,100000000,2001,882,7.1,1.85,11000
"375",122,88,50,441,691,75817994,32049,2622,0,179,90000000,2003,569,4.9,2.35,988
"376",159,150,0,135,11000,100853835,200556,12289,2,611,90000000,1997,1000,7.4,2.35,15000
"377",180,119,719,423,833,73209340,101834,2356,0,628,95000000,2000,624,5.7,1.85,0
"378",227,128,521,249,591,72515360,86152,2100,1,411,80000000,2005,249,6.4,2.35,0
"379",183,106,87,918,8000,68558662,86627,10882,0,204,90000000,2013,956,5.9,2.35,28000
"380",157,117,101,3000,18000,65653758,102747,33154,1,316,95000000,2003,11000,5.5,2.35,0
"381",196,129,209,886,11000,64685359,40862,23031,6,139,90000000,2016,11000,6.9,2.35,15000
"382",64,116,176,84,192,61355436,52136,475,0,184,68000000,1997,117,6.2,2.35,0
"383",142,114,12000,307,11000,26871,121259,12499,2,361,92000000,2001,577,7,2.35,0
"384",181,114,0,281,3000,60874615,60467,4902,0,949,90000000,2000,933,5.6,2.35,0
"385",240,96,107,350,11000,143618384,165333,12071,0,186,90000000,2011,560,7,2.35,19000
"386",93,132,0,957,49000,58220776,87785,55254,0,362,100000000,1999,1000,6.8,1.85,0
"387",84,104,81,612,3000,47474112,58227,5062,0,181,90000000,1997,643,5.4,1.85,2000
"388",66,111,79,2000,11000,42877165,45602,26088,0,114,86000000,1997,11000,6.1,2.35,979
"389",136,138,0,123,14000,35168677,49311,15149,1,278,100000000,2002,602,6.7,2.35,0
"390",369,100,128,78,596,56114221,110486,1261,3,695,120000000,2015,360,4.3,2.35,41000
"391",166,129,468,183,919,37567440,113065,2024,0,337,20000000,1982,691,6.9,2.35,0
"392",201,144,2000,537,680,61644321,148238,2523,0,529,88000000,2005,655,8,2.35,0
"393",47,110,96,554,887,190562,2508,2728,0,24,90000000,2010,886,4.4,2.35,788
"394",175,140,378,599,12000,120147445,57661,13808,0,455,87000000,2003,947,7.3,2.35,0
"395",114,113,101,848,22000,241688385,144053,26239,0,395,92000000,1996,946,6.3,2.35,0
"396",187,106,357,4000,23000,144512310,272223,45327,2,988,38000000,2001,14000,6.7,2.35,14000
"397",221,143,0,272,15000,233630478,394317,15838,1,1051,90000000,2000,410,7.7,1.85,23000
"398",206,108,750,971,49000,197992827,132501,70996,0,548,100000000,2006,20000,6.5,2.35,0
"399",239,108,521,129,13000,176049130,348232,14161,1,806,75000000,2004,805,7.8,2.35,0
"400",142,124,249,936,11000,172620724,146134,23603,1,393,85000000,1997,10000,6.4,2.35,0
"401",186,116,0,471,11000,183405771,402645,13028,4,845,85000000,2001,1000,7.8,2.35,0
"402",228,110,545,5000,14000,20315324,88542,27694,8,254,75000000,2011,8000,5.8,2.35,19000
"403",256,91,266,11000,12000,148313048,164148,37142,2,168,85000000,2012,11000,7.1,1.85,28000
"404",222,107,36,118,283,127706877,142496,662,2,399,85000000,2007,142,7.1,2.35,0
"405",103,44,NA,148,544,NA,159910,996,1,270,NA,NA,183,8.6,1.78,59000
"406",298,115,79,820,18000,126149655,166693,36237,1,276,85000000,2012,16000,6.8,2.35,19000
"407",84,100,36,439,2000,66941559,26413,4182,1,77,85000000,2000,795,4.8,1.85,372
"408",236,104,420,535,2000,78009155,110073,3768,5,194,75000000,2011,906,6.2,2.35,0
"409",157,138,278,213,14000,63224849,182757,17423,3,483,85000000,2006,3000,6.9,1.85,19000
"410",81,140,12000,619,10000,111544445,188116,11951,4,415,90000000,1998,660,7.3,2.35,0
"411",187,120,278,963,11000,112703470,69860,15226,2,214,85000000,2009,2000,6.6,1.85,0
"412",238,122,0,11000,14000,117144465,256928,43499,3,288,85000000,2007,13000,6.9,2.35,0
"413",107,83,28,624,4000,84303558,65270,6081,1,100,85000000,2006,650,6.2,1.85,863
"414",459,139,168,1000,14000,150832203,341058,22226,2,713,85000000,2014,5000,6.7,2.35,49000
"415",187,131,218,29,5000,51396781,188887,5103,1,662,68000000,2001,35,7.6,2.35,0
"416",151,104,532,557,12000,47592825,82731,16930,1,255,85000000,2003,3000,6.7,2.35,0
"417",80,130,323,330,670,50016394,106528,2407,1,257,70000000,1993,442,6.2,2.35,0
"418",229,145,252,210,879,57010853,119286,2380,1,548,85000000,2005,691,7.3,2.35,0
"419",158,104,681,159,584,62494975,179500,1235,5,378,85000000,2006,227,6,2.35,0
"420",190,97,6,561,1000,46440491,35446,2707,1,78,100000000,2011,579,7.1,1.85,0
"421",98,178,102,551,12000,44606335,169023,23950,0,703,90000000,1998,11000,7.1,1.85,10000
"422",135,108,99,172,672,40048332,61417,1460,1,339,85000000,2002,174,5.5,1.85,941
"423",84,123,189,87,813,NA,19228,1476,0,146,NA,1979,388,7.8,1.85,0
"424",382,106,763,809,8000,64933670,70838,11454,1,208,85000000,2012,886,5.6,1.85,18000
"425",393,112,1000,719,10000,31494270,273921,12687,0,522,60000000,2010,1000,7.5,1.85,36000
"426",149,135,36,106,894,31111260,77029,1439,0,466,60000000,2003,345,5.4,2.35,0
"427",94,109,88,571,611,123307945,39391,2818,1,171,65000000,2000,592,4.3,1.85,374
"428",138,86,67,271,4000,153288182,71424,6355,3,521,84000000,2002,2000,4.9,1.85,0
"429",432,95,38,20,409,13401683,203458,578,0,588,35000000,2012,107,7.1,2.35,46000
"430",173,107,153,233,11000,137340146,246492,12700,1,685,70000000,2006,1000,6.4,1.85,7000
"431",127,130,0,602,875,NA,29932,2662,0,211,8000000,1982,826,6.9,1.85,0
"432",91,82,62,615,975,43575716,10233,3326,0,63,85000000,2010,760,4.3,1.85,0
"433",238,88,218,521,17000,80170146,243053,21863,0,488,85000000,2008,4000,6.1,2.35,0
"434",345,120,0,160,3000,75754670,208422,3632,0,342,85000000,2008,169,7,1.85,3000
"435",377,162,21000,495,21000,33048353,301279,36928,0,589,65000000,2007,15000,7.7,2.35,12000
"436",170,123,55,956,3000,34543701,100001,5839,1,289,82000000,2000,975,5.9,2.35,0
"437",191,101,293,1000,11000,242589580,296904,21276,1,604,81000000,2003,7000,6.7,1.85,0
"438",424,113,13000,5000,26000,102981571,270226,46355,9,741,80000000,2010,13000,6.5,2.35,57000
"439",154,110,0,898,10000,180965237,300542,12760,0,378,80000000,1996,1000,7.1,2.35,0
"440",673,142,378,575,34000,407999255,701607,49942,0,1959,78000000,2012,14000,7.3,2.35,140000
"441",383,102,480,461,14000,254455986,375879,16143,0,402,80000000,2011,670,6.5,2.35,56000
"442",153,126,13000,390,920,162831698,215255,2899,0,610,80000000,1992,811,7,1.85,0
"443",166,83,12,925,13000,155019340,127345,22813,1,250,80000000,2006,7000,6.8,1.85,0
"444",180,85,255,443,1000,145771527,117212,3112,0,367,80000000,2002,533,7.2,1.66,0
"445",120,97,56,852,12000,82506325,27838,23907,0,102,NA,2006,8000,6.4,1.85,0
"446",125,120,75,3000,11000,140459099,135601,22750,0,493,75000000,1998,4000,6.1,2.35,0
"447",234,116,23,110,13000,53215979,125036,25220,7,205,84000000,2013,12000,6.7,2.35,22000
"448",134,113,88,421,11000,158115031,130070,13693,11,316,82000000,2005,437,6.4,2.35,0
"449",91,87,31,733,1000,133103929,22838,4073,0,56,75000000,2011,1000,4.4,1.85,0
"450",139,101,221,11000,12000,133668525,107817,39269,4,255,80000000,2013,11000,5.4,1.85,14000
"451",265,110,88,11000,13000,130313314,168172,44798,1,380,80000000,2008,12000,6.5,1.85,0
"452",145,128,278,343,18000,124590960,91092,22679,1,402,80000000,2003,4000,6.7,1.85,0
"453",490,138,17000,163,29000,127968405,786092,29585,0,964,80000000,2010,223,8.1,2.35,53000
"454",141,88,91,982,4000,120136047,48500,9913,2,124,80000000,2008,3000,5.6,1.85,0
"455",163,91,77,208,1000,128200012,103022,1804,1,269,75000000,2005,311,6.3,1.85,0
"456",155,138,610,805,12000,112225777,283967,17087,0,535,80000000,1997,1000,7.3,2.35,11000
"457",144,99,163,495,11000,109993847,72326,12831,0,116,80000000,2008,869,6.1,2.35,0
"458",226,117,0,818,15000,104054514,200359,16828,0,1009,80000000,2002,1000,7.7,2.35,0
"459",204,117,221,503,11000,103028109,172878,16325,1,203,80000000,2011,3000,6.4,1.85,19000
"460",95,54,NA,0,577,NA,213483,581,0,394,NA,NA,4,8.8,16,55000
"461",139,123,165,744,12000,101087161,225282,15362,6,339,75000000,1997,878,6.8,2.35,0
"462",215,118,154,915,3000,101111837,150764,5637,3,318,80000000,2008,982,6.6,2.35,0
"463",198,154,333,16000,22000,95632614,118483,61110,3,674,79000000,2003,20000,7.2,2.35,0
"464",325,118,117,10000,18000,94822707,227072,44797,0,560,80000000,2010,15000,6.9,2.35,20000
"465",53,90,10,159,49000,92969824,63625,50005,1,64,80000000,1997,570,5.2,1.85,0
"466",167,113,101,913,14000,91188905,58184,17786,0,805,80000000,1999,960,4.9,2.35,0
"467",46,88,30,366,13000,90443603,112167,15001,1,123,80000000,1996,967,6.3,1.77,0
"468",147,93,189,38,1000,82226474,65499,1267,0,424,65000000,2006,177,5.6,1.85,0
"469",276,104,301,71,18000,79363785,139423,22194,0,698,80000000,2008,4000,5.5,2.35,0
"470",80,135,503,67,8000,76081498,76099,8355,1,162,75000000,1997,137,6.7,2.35,0
"471",406,134,452,697,11000,85707116,303185,20411,4,701,68000000,2014,8000,7.6,2.35,82000
"472",97,98,425,397,11000,74329966,60910,12729,2,164,70000000,1998,643,5.7,2.35,0
"473",143,80,40,375,3000,100169068,16385,4394,0,100,80000000,2010,642,4.6,1.85,0
"474",106,83,21,495,13000,73215310,44143,14261,0,216,80000000,2002,503,7,2.35,4000
"475",178,102,153,269,3000,80360866,44662,5392,1,127,80000000,2011,1000,5.2,2.35,0
"476",102,130,81,427,10000,69102910,58402,12186,0,370,80000000,1998,882,5.1,2.35,0
"477",209,129,438,502,18000,65948711,86422,20056,1,363,80000000,2004,1000,6.6,1.85,0
"478",19,117,69,87,898,821997,666,1753,0,40,NA,1997,577,7,1.85,91
"479",152,89,266,859,12000,169692572,56501,26839,0,97,80000000,2015,11000,6.7,1.85,16000
"480",31,25,NA,474,1000,NA,11427,2614,1,71,NA,NA,960,7.6,4,0
"481",129,74,11,62,340,60507228,27543,814,0,186,80000000,1999,243,7.3,1.78,607
"482",124,96,25,102,891,56684819,103787,1919,0,615,80000000,2002,639,5.9,2.35,3000
"483",35,114,31,372,9000,50628009,22955,10731,0,88,90000000,1998,496,5.6,1.85,0
"484",166,99,57,820,20000,69772969,155532,25942,4,543,80000000,2001,3000,6.5,2.35,0
"485",137,129,258,163,2000,45356386,71574,2864,1,244,75000000,2005,277,5.9,2.35,951
"486",121,113,25,129,49000,55350897,83560,49631,1,619,85000000,1998,448,7,2.35,32000
"487",87,90,65,658,11000,39442871,80639,25190,0,237,80000000,2000,11000,5.3,1.85,0
"488",233,118,0,871,13000,37899638,98472,27114,2,492,88000000,2005,13000,5.9,1.85,0
"489",132,106,13000,733,20000,37754208,172217,22590,3,405,70000000,1996,770,6.3,2.35,0
"490",63,81,92,8,23,NA,979,54,0,3,NA,2015,21,6.4,2.35,257
"491",95,117,93,904,12000,27779888,55913,14831,2,182,NA,1997,1000,6.9,2.35,0
"492",258,89,84,1000,13000,38542418,151424,18132,5,252,80000000,2009,1000,6.3,2.35,0
"493",162,145,79,183,981,34566746,45231,1825,1,315,80000000,2000,274,7.3,1.85,0
"494",61,114,357,366,13000,32885565,53132,25126,0,101,80000000,1996,10000,5.8,1.85,0
"495",113,87,43,210,882,36073232,8913,1971,0,66,80000000,2013,396,5.2,2.35,0
"496",174,119,64,41,743,21471685,65464,971,0,1308,44000000,2000,117,2.4,2.35,0
"497",101,91,287,695,3000,20950820,24183,5593,4,160,80000000,2003,739,5.7,2.35,665
"498",205,118,252,30,529,19673424,37446,619,4,232,80000000,2009,48,5.8,2.35,0
"499",123,116,503,982,23000,19480739,53057,43887,0,457,80000000,2003,18000,5.6,2.35,0
"500",79,177,0,582,766,17593391,56403,4346,1,376,80000000,1997,674,6,2.35,0
"501",61,97,750,231,1000,18318000,24868,2521,0,216,80000000,1998,971,5.8,1.85,964
"502",202,106,42,612,14000,27356090,58752,16922,0,117,90000000,2015,788,6,2.35,21000
"503",145,106,14,0,2,17473245,47612,2,1,348,70000000,2000,0,5.7,2.35,995
"504",101,94,0,14,563,15131330,25843,683,0,64,86000000,2006,80,6,2.35,941
"505",113,104,63,7,67,19406406,7630,152,0,42,40000000,2009,63,7.8,2.35,0
"506",113,102,0,212,1000,1891821,16474,1890,0,301,52000000,2005,307,4.2,2.35,785
"507",272,105,545,74,795,23219748,84508,1099,0,308,80000000,2014,172,5.6,2.35,20000
"508",3,89,0,20,163,NA,230,370,0,1,8000000,2015,94,4.4,NA,138
"509",205,135,2000,535,1000,170708996,610568,2827,0,1171,58000000,2001,592,8.2,1.85,29000
"510",186,73,28,847,2000,422783777,644348,6458,0,656,45000000,1994,886,8.5,1.66,17000
"511",178,94,62,722,14000,103812241,67296,27842,3,133,79000000,2012,12000,5.8,1.85,0
"512",169,95,18,18,622,119793567,64387,848,0,85,78000000,2013,161,6.5,2.35,15000
"513",210,124,420,876,22000,92930005,204063,35867,0,764,78000000,2002,12000,7.2,2.35,0
"514",140,136,394,1000,24000,67286731,67856,36925,1,345,100000000,2004,10000,6.7,2.35,0
"515",156,91,221,553,14000,74158157,60370,27405,2,264,79000000,2011,11000,3.4,1.85,0
"516",150,107,309,771,23000,127083765,191912,25296,5,370,76000000,2003,787,5.9,2.35,0
"517",119,108,54,6000,12000,1339152,28276,30230,1,64,81200000,2015,11000,7.8,2.35,31000
"518",232,99,101,327,1000,15071514,65037,2323,2,273,80000000,2007,422,5.9,1.85,0
"519",49,92,5,924,22000,26000610,16611,28050,0,197,76000000,2000,1000,4.1,1.85,413
"520",165,87,11,745,1000,323505540,24407,4782,0,155,75000000,2016,904,6.8,1.85,36000
